,/@Count,/@Count/#agg,/@Rows,/tri_facility/ASGN_AGENCY,/tri_facility/ASGN_FEDERAL_IND,/tri_facility/ASGN_PARTIAL_IND,/tri_facility/ASGN_PARTIAL_IND/#agg,/tri_facility/ASGN_PUBLIC_CONTACT,/tri_facility/ASGN_PUBLIC_CONTACT_EMAIL,/tri_facility/ASGN_PUBLIC_PHONE,/tri_facility/ASGN_PUBLIC_PHONE_EXT,/tri_facility/ASGN_PUBLIC_PHONE_EXT/#agg,/tri_facility/BIA_CODE,/tri_facility/CITY_NAME,/tri_facility/COUNTY_NAME,/tri_facility/FAC_CLOSED_IND,/tri_facility/FAC_CLOSED_IND/#agg,/tri_facility/FAC_LATITUDE,/tri_facility/FAC_LATITUDE/#agg,/tri_facility/FAC_LONGITUDE,/tri_facility/FAC_LONGITUDE/#agg,/tri_facility/FACILITY_NAME,/tri_facility/FRS_ID,/tri_facility/MAIL_CITY,/tri_facility/MAIL_COUNTRY,/tri_facility/MAIL_NAME,/tri_facility/MAIL_PROVINCE,/tri_facility/MAIL_STATE_ABBR,/tri_facility/MAIL_STREET_ADDRESS,/tri_facility/MAIL_ZIP_CODE,/tri_facility/PARENT_CO_DB_NUM,/tri_facility/PARENT_CO_NAME,/tri_facility/PREF_ACCURACY,/tri_facility/PREF_ACCURACY/#agg,/tri_facility/PREF_COLLECT_METH,/tri_facility/PREF_DESC_CATEGORY,/tri_facility/PREF_HORIZONTAL_DATUM,/tri_facility/PREF_LATITUDE,/tri_facility/PREF_LATITUDE/#agg,/tri_facility/PREF_LONGITUDE,/tri_facility/PREF_LONGITUDE/#agg,/tri_facility/PREF_QA_CODE,/tri_facility/PREF_QA_CODE/#agg,/tri_facility/PREF_SOURCE_SCALE,/tri_facility/REGION,/tri_facility/REGION/#agg,/tri_facility/STANDARDIZED_PARENT_COMPANY,/tri_facility/STATE_ABBR,/tri_facility/STATE_COUNTY_FIPS_CODE,/tri_facility/STATE_COUNTY_FIPS_CODE/#agg,/tri_facility/STREET_ADDRESS,/tri_facility/TRI_FACILITY_ID,/tri_facility/ZIP_CODE,/tri_facility/ZIP_CODE/#agg
733,1264,,0-100000,,C,0,0,GARY AMUNDSON,,6129441876,,,,EDINA,HENNEPIN,1,1,445230,445230,932230,932230,IDEUS INC,,EDINA,,IDEUS INC,,MN,7665 WASHINGTON AVES,55435,,,11000,11000,UN,UN,1,44.875,44.875,93.375,93.375,1000,1000,U,5,5,,MN,27053,27053,7665 WASHINGTON AVES,55435DSNCX7665W,55435,55435
734,1264,,0-100000,,C,0,0,CASEY RHODES,CLRHODES2@DOW.COM,9528974220,,,,EDINA,HENNEPIN,0,0,445210,445210,932115,932115,FILMTEC CORP,,EDINA,,FILMTEC CORP,,MN,5400 DEWEY HILL RD,55439,1381581,THE DOW CHEMICAL CO,150,150,UN,UN,1,44.869444,44.869444,93.354167,93.354167,1010,1010,U,5,5,THE DOW CHEMICAL CO,MN,27053,27053,7200 OHMS LN,55435FLMTC7200O,55439,55439
735,1264,,0-100000,,C,0,0,LOUIS LUNDBERG,,6129366272,,,,EDINA,HENNEPIN,1,1,445200,445200,932100,932100,IMPRIMIS TECH INC,,EDINA,,IMPRIMIS TECH INC,,MN,7490 BUSH LAKE RD,55435,6255996,CONTROL DATA CORP,150,150,UN,UN,1,44.866667,44.866667,93.35,93.35,1010,1010,U,5,5,,MN,27053,27053,7490 BUSH LAKE RD,55435MGNTC7490B,55435,55435
736,1264,,0-100000,,C,0,0,LORI JOHNSON,LORI.S.JOHNSON@SEAGATE.COM,9524022526,,,,BLOOMINGTON,HENNEPIN,0,0,445139,445139,932033,932033,SEAGATE TECHNOLOGY,,BLOOMINGTON,,SEAGATE TECHNOLOGY,,MN,7801 COMPUTER AVE,55435,98533326,SEAGATE TECHNOLOGY INC,150,150,UN,UN,1,44.860833,44.860833,93.3425,93.3425,1010,1010,U,5,5,SEAGATE TECHNOLOGY INC,MN,27053,27053,7801 COMPUTER AVE,55435MGNTC7801C,55435,55435
737,1264,,0-100000,,C,0,0,RONALD E. OLBERG,,6128355595,,,,EDINA,HENNEPIN,0,0,445154,445154,932003,932003,ROBERTS AUTOMATIC PRODUCTS,,EDINA,,ROBERTS AUTOMATIC PRODUCTS,,MN,4451 W 76TH ST,55435-5193,,,150,150,UN,UN,1,44.865,44.865,93.334167,93.334167,1010,1010,U,5,5,,MN,27053,27053,4451 W 76TH ST,55435RBRTS4451W,554355193,554355193
738,1264,,0-100000,,C,0,0,JULIE STILL,,4084392276,,,,EDINA,HENNEPIN,0,0,445200,445200,932130,932130,"SEAGATE TECH INC, OVR",,EDINA,,"SEAGATE TECH INC, OVR",,MN,5300 W 76TH ST,55435,,,150,150,UN,UN,1,44.866667,44.866667,93.358333,93.358333,1010,1010,U,5,5,,MN,27053,27053,5300 W 76TH ST,55435SGTTC5300W,55435,55435
739,1264,,0-100000,,C,0,0,JON G. PEKEL,,6129363017,,,,EDINA,HENNEPIN,0,0,445350,445350,932355,932355,HONEYWELL INC EDINA BLDG,,EDINA,,HONEYWELL INC EDINA BLDG,,MN,5901 S COUNTY RD 18,55436,1325240,HONEYWELL INC,150,150,UN,UN,1,44.897222,44.897222,93.398611,93.398611,1010,1010,U,5,5,,MN,27053,27053,5901 S COUNTY RD 18,55436HNYWL5901S,55436,55436
740,1264,,0-100000,,C,0,0,JULIE STILL,,4084392276,,,,BLOOMINGTON,HENNEPIN,0,0,445100,445100,932100,932100,"SEAGATE TECH INC, NSO",,BLOOMINGTON,,"SEAGATE TECH INC, NSO",,MN,5100 W 82ND ST,55437,,,150,150,UN,UN,1,44.85,44.85,93.35,93.35,1010,1010,U,5,5,,MN,27053,27053,5100 W 82ND ST,55437MGNTC5100W,55437,55437
741,1264,,0-100000,,C,0,0,JOE SCHWARTZBAUER,JOSEPH.SCHWARTZBAUER@DET-TRONICS.COM,9528298756,8415,8415,,BLOOMINGTON,HENNEPIN,0,0,444811,444811,932220,932220,DETECTOR ELECTRONICS CORP,,BLOOMINGTON,,DETECTOR ELECTRONICS CORP,,MN,6901 W 110TH ST,55438,1344142,UNITED TECHNOLOGIES CORP,,,,,,,,,,,,,5,5,UNITED TECHNOLOGIES CORP,MN,27053,27053,6901 W 110TH ST,55438DTCTR691W1,55438,55438
742,1264,,0-100000,,C,0,0,DR. PETER N.Y. PAN,,6128352290,,,,EDINA,HENNEPIN,0,0,445220,445220,932135,932135,THIELE ENGINEERING CO,,EDINA,,THIELE ENGINEERING CO,,MN,7225 BUSH LAKE RD,55439-2024,,,150,150,UN,UN,1,44.872222,44.872222,93.359722,93.359722,1010,1010,U,5,5,,MN,27053,27053,7225 BUSH LAKE RD,55439THLNG7225B,554392024,554392024
743,1264,,0-100000,,C,0,0,VELI TORNIAINEN,VELI.TORNIAINEN@GD-MS.COM,9529565116,,,,BLOOMINGTON,HENNEPIN,0,0,,,,,GENERAL DYNAMICS MISSION SYSTEMS HMC,,BLOOMINGTON,,GENERAL DYNAMICS MISSION SYSTEMS HMC,,MN,11300 HAMPSHIRE AVE. S.,55438,1381284,GENERAL DYNAMICS CORP,,,,,,,,,,,,,5,5,GENERAL DYNAMICS CORP,MN,27053,27053,11300 HAMPSHIRE AVE. S.,5543WGNRLD113HA,55438,55438
744,1264,,0-100000,,C,0,0,VINCENT CONSTINO,VCONSTINO@WHITESELLGROUP.COM,2392985825,,,,BROOKLYN CENTER,HENNEPIN,0,0,,,,,TCR ENGINEERED COMPONENTS LLC,,BROOKLYN CENTER,,TCR ENGINEERED COMPONENTS LLC,,MN,1600 67TH AVE N,55430,,,,,,,,,,,,,,,5,5,MIDMARK CAPITAL,MN,27053,27053,1600 67TH AVE N,5543WTCRNG1667T,55430,55430
745,1264,,0-100000,,C,0,0,JEAN SEDILO,JEAN.SEDILO@HONEYWELL.COM,9734554358,,,,MINNEAPOLIS,HENNEPIN,0,0,450013,450013,931336,931336,HONEYWELL AEROSPACE - MINNEAPOLIS,,MINNEAPOLIS,,HONEYWELL AEROSPACE - MINNEAPOLIS,,MN,2600 RIDGWAY PKWY,55413,139691877,HONEYWELL INTERNATIONAL INC,500,500,UN,UN,1,45.003611,45.003611,93.226667,93.226667,1010,1010,U,5,5,HONEYWELL INTERNATIONAL INC,MN,27053,27053,2600 RIDGWAY PKWY,55440HNYWL2600R,55413,55413
746,1264,,0-100000,,C,0,0,DARRELL HANSON,,9529272264,,,,SAINT LOUIS PARK,HENNEPIN,1,1,445615,445615,932118,932118,MINNESOTA RUBBER,,SAINT LOUIS PARK,,MINNESOTA RUBBER,,MN,3630 WOODDALE AVE,55416,6477244,QUADION CORP,150,150,UN,UN,1,44.9375,44.9375,93.355,93.355,1010,1010,U,5,5,,MN,27053,27053,3630 WOODDALE AVE,55440MNNST3630W,55416,55416
747,1264,,0-100000,,C,0,0,THOMAS L RUESCH,,6125534269,,,,PLYMOUTH,HENNEPIN,0,0,450015,450015,932718,932718,CONTROL DATA CORP EMPROS SYSTEMS INTERNATIONAL DIV,,PLYMOUTH,,CONTROL DATA CORP EMPROS SYSTEMS INTERNATIONAL DIV,,MN,2200/2300 BERKSHIRE LN N,55441,6255996,CONTROL DATA CORP,150,150,UN,UN,1,45.004167,45.004167,93.455,93.455,1010,1010,U,5,5,,MN,27053,27053,2200/2300 BERKSHIRE LN N,55441CNTRL2200B,55441,55441
748,1264,,0-100000,,C,0,0,BRADLEY ANDERSON,BRAD.ANDERSON@BASF.COM,7635575645,,,,MINNEAPOLIS,HENNEPIN,1,1,450044,450044,932540,932540,"BASF CORPORATION, MINNEAPOLIS SITE",,MINNEAPOLIS,,"BASF CORPORATION, MINNEAPOLIS SITE",,MN,13630 WATER TOWER CIR,55441,1307032,BASF CORP,150,150,A1,PG,1,44.9993,44.9993,93.452845,93.452845,1000,1000,J,5,5,BASF CORP,MN,27053,27053,13630 WATER TOWER CIR,55441FMNTR13630,55441,55441
749,1264,,0-100000,,C,0,0,META GAERTNIER,,6129510703,,,,PLYMOUTH,HENNEPIN,0,0,405931,405931,932655,932655,HONEYWELL SOLID STATE ELECTRONICS CENTER,,PLYMOUTH,,HONEYWELL SOLID STATE ELECTRONICS CENTER,,MN,12001 STATE HWY 55,55441-4799,1325240,HONEYWELL INTERNATIONAL INC,11000,11000,Z1,UN,1,45.0041,45.0041,93.4283,93.4283,0,0,U,5,5,,MN,27053,27053,12001 STATE HWY 55,55441HNYWL12001,554414799,554414799
750,1264,,0-100000,,C,0,0,ANN DRAKE,,6129544592,,,,PLYMOUTH,HENNEPIN,1,1,445931,445931,933255,933255,"HONEYWELL INC, RESIDENTIAL and BUILDING CONTROL",,PLYMOUTH,,"HONEYWELL INC, RESIDENTIAL and BUILDING CONTROL",,MN,975 NATHAN LN,55441,1325240,HONEYWELL INC,150,150,A1,PG,1,44.988955,44.988955,93.405181,93.405181,1000,1000,J,5,5,,MN,27053,27053,975 NATHAN LN,55441HNYWL975NA,55441,55441
751,1264,,0-100000,,C,0,0,CARL HIETALA,CHIETALA@E-M-I.COM,7635465998,,,,MINNEAPOLIS,HENNEPIN,0,0,0,0,0,0,ELECTRO-MECHANICAL INDUSTRIES INC,,PLYMOUTH,,ELECTRO-MECHANICAL INDUSTRIES INC,,MN,13300 6TH AVE N,55441,,,,,,,,,,,,,,,5,5,,MN,27053,27053,13300 6TH AVE N,55441LCTRM1336T,55441,55441
752,1264,,0-100000,,C,0,0,GERALD A. WELLIK,,6125594664,,,,PLYMOUTH,HENNEPIN,0,0,450000,450000,933000,933000,LSI CORP OF AMERICA INC,,PLYMOUTH,,LSI CORP OF AMERICA INC,,MN,2100 XENIUM LN,55441-3629,,,150,150,A1,PG,1,45.002428,45.002428,93.4515,93.4515,1000,1000,J,5,5,,MN,27053,27053,2100 XENIUM LN,55441LSCRP2100X,554413629,554413629
753,1264,,0-100000,,C,0,0,MARY BETH ESSER,,4142550802,,,,PLYMOUTH,HENNEPIN,0,0,450000,450000,932700,932700,UNIVERSAL CIRCUITS INC,,PLYMOUTH,,UNIVERSAL CIRCUITS INC,,MN,13305 INDL PARK BLVD,55441,76133529,UNIVERSAL CIRCUITS INC,11000,11000,UN,UN,1,45,45,93.45,93.45,1000,1000,U,5,5,,MN,27053,27053,13305 INDL PARK BLVD,55441NVRSL13305,55441,55441
754,1264,,0-100000,,C,0,0,BARRETT STOKS,BARRETT.STOKS@PROTOLABS.COM,7634793680,,,,PLYMOUTH,HENNEPIN,0,0,450010,450010,932805,932805,PROTO LABS,,PLYMOUTH,,PROTO LABS,,MN,2600 NIAGARA LN N,55447-4719,174418194,,150,150,UN,UN,1,45.002778,45.002778,93.468056,93.468056,1010,1010,U,5,5,,MN,27053,27053,2600 NIAGARA LN N,55441PRGRS2600N,554474719,554474719
755,1264,,0-100000,,C,0,0,A. N. NARAYANSWAMI,,6125505500,,,,MINNEAPOLIS,HENNEPIN,1,1,450200,450200,932700,932700,SCHNEIDER USA INC,,MINNEAPOLIS,,SCHNEIDER USA INC,,MN,2905 NW BLVD,55441,1325919,PFIZER INC,150,150,A1,PG,1,45.0109,45.0109,93.449,93.449,1000,1000,J,5,5,,MN,27053,27053,2905 NW BLVD,55441SCHND2905N,55441,55441
756,1264,,0-100000,,C,0,0,DOUG BERENTSON,,6123919009,,,,PLYMOUTH,HENNEPIN,1,1,445955,445955,932641,932641,AVECOR CARDIOVASCULAR INC,,MINNEAPOLIS,,AVECOR CARDIOVASCULAR INC.,,MN,7611 NORTHLAND DR.,55428,,,150,150,A1,PG,1,44.998508,44.998508,93.444604,93.444604,1000,1000,J,5,5,,MN,27053,27053,13010 COUNTY RD 6,55441SCMDL13000,55441,55441
757,1264,,0-100000,,C,0,0,PAUL DONOVAN,,5086508451,,,,PLYMOUTH,HENNEPIN,0,0,450000,450000,922700,922700,BOSTON SCIENTIFIC SCIMED INC,,MAPLE GROVE,,BOSTON SCIENTIFIC SCIMED INC,,MN,2 SCIMED PL,55311-1566,21717889,BOSTON SCIENTIFIC,150,150,A1,PG,1,45.001591,45.001591,93.4488,93.4488,1000,1000,J,5,5,,MN,27053,27053,2050 E CENTER CIRCLE,55441SCMDL2050E,554413816,554413816
758,1264,,0-100000,,C,0,0,JESSE KLOVER,,7639232542,,,,PLYMOUTH,HENNEPIN,0,0,,,,,SILVER KING REFRIGERATION,,PLYMOUTH,,SILVER KING REFRIGERATION,,MN,1600 XENIUM LN N,55441,1479690,MARMON GROUP,,,,,,,,,,,,,5,5,,MN,27053,27053,1600 XENIUM LN N,55441SLVRK16XEN,55441,55441
759,1264,,0-100000,,C,0,0,GERALD NOTERMANN,JNOTERMANN@ACRYLICDESIGN.COM,7635598395,,,,PLYMOUTH,HENNEPIN,0,0,,,,,ACRYLIC DESIGN ASSOCIATES,,PLYMOUTH,,ACRYLIC DESIGN ASSOCIATES,,MN,6050 NATHAN LN N,55442,,,,,,,,,,,,,,,5,5,,MN,27053,27053,6050 NATHAN LN N,55442CRYLC65NAT,55442,55442
760,1264,,0-100000,,C,0,0,DALE RUZICKA,DALE.RUZICKA@HTI.HTCH.COM,3205871826,,,,PLYMOUTH,HENNEPIN,0,0,450335,450335,932454,932454,HUTCHINSON TECHNOLOGY INC,,PLYMOUTH,,HUTCHINSON TECHNOLOGY INC,,MN,5905 TRENTON LN N,55442,6456768,HUTCHINSON TECHNOLOGY INC,,,,,,,,,,,,,5,5,HUTCHINSON TECHNOLOGY INC,MN,27053,27053,5905 TRENTON LN N,55442HTCHN5905T,55442,55442
761,1264,,0-100000,,C,0,0,TIMETTE NEVALA,TIMETTE.NEVALA@BSCI.COM,7634941700,,,,PLYMOUTH,HENNEPIN,1,1,450336,450336,932440,932440,BOSTON SCIENTIFIC PLYMOUTH TECHNOLOGY CENTER,,MAPLE GROVE,UNITED STATES,BOSTON SCIENTIFIC PLYMOUTH TECHNOLOGY CENTER,,MN,TWO SCIMED PL,55311,21717889,BOSTON SCIENTIFIC CORP,150,150,UN,UN,1,45.066667,45.066667,93.4,93.4,1010,1010,U,5,5,BOSTON SCIENTIFIC CORP,MN,27053,27053,5905 NATHAN LN,55442SCHND5905N,55442,55442
762,1264,,0-100000,,C,0,0,DEAN CLOUSE,,7635772118,,,,PLYMOUTH,HENNEPIN,0,0,450254,450254,932412,932412,TWIN CITY OPTICAL,,PLYMOUTH,,TWIN CITY OPTICAL,,MN,5205 HWY 169 N,55442,64114564,ESSILOR LABORATORIES OF AMERICA INC,,,,,,,,,,,,,5,5,,MN,27053,27053,5205 HWY 169 N,55442TWNCT525HI,55442,55442
763,1264,,0-100000,,C,0,0,JERRY HOYT,,6123792711,,,,MINNEAPOLIS,HENNEPIN,0,0,450000,450000,930900,930900,GRACE-LEE PRODUCTS INC,,MINNEAPOLIS,,GRACE-LEE PRODUCTS INC,,MN,2540 2ND ST NE,55418-3474,,,150,150,A1,PG,1,45.001455,45.001455,93.270758,93.270758,1000,1000,J,5,5,,MN,27053,27053,1414 MARSHALL ST NE,55443GRCLP1414M,55413,55413
764,1264,,0-100000,,C,0,0,CORRIE SCOTT,SCOTT_CORRIE@CAT.COM,3096750425,,,,BROOKLYN PARK,HENNEPIN,0,0,450630,450630,932317,932317,CATERPILLAR PAVING PRODUCTS INC,,BROOKLYN PARK,,CATERPILLAR PAVING PRODUCTS INC,,MN,9401 85TH AVE N,55445,5070479,CATERPILLAR INC,150,150,UN,UN,1,45.108333,45.108333,93.388056,93.388056,1010,1010,U,5,5,CATERPILLAR INC,MN,27053,27053,9401 85TH AVE N,55445CTRPL94018,55445,55445
765,1264,,0-100000,,C,0,0,ORLYN JOYNER,,7634252104,,,,BROOKLYN PARK,HENNEPIN,0,0,450546,450546,932311,932311,JOYNER'S DIE CASTING and PLATING INC,,BROOKLYN PARK,,JOYNER'S DIE CASTING and PLATING INC,,MN,7801 XYLON AVE N,55445,,,150,150,UN,UN,1,45.096111,45.096111,93.386389,93.386389,1010,1010,U,5,5,,MN,27053,27053,7801 XYLON AVE N,55445JYNRS7801X,55445,55445
766,1264,,0-100000,,C,0,0,SCOTT STEVENSON,,6124751424,,,,BROOKLYN PARK,HENNEPIN,0,0,450622,450622,932405,932405,LOWELL INC,,BROOKLYN PARK,,LOWELL INC,,MN,9525 83RD AVE N,55445,,,600,600,UN,UN,1,45.106111,45.106111,93.401389,93.401389,1010,1010,U,5,5,,MN,27053,27053,9525 83RD AVE N,55445LWLLN95258,55445,55445
767,1264,,0-100000,,C,0,0,GARY TONNESLAN,,7634934540,,,,BROOKLYN PARK,HENNEPIN,0,0,450702,450702,932306,932306,MIDWEST FINISHING INC.,,BROOKLYN PARK,,MIDWEST FINISHING INC.,,MN,9000 WYOMING AVE,55445,,,,,,,,,,,,,,,5,5,,MN,27053,27053,9000 WYOMING AVE,55445MDWST9WYMI,55445,55445
768,1264,,0-100000,,C,0,0,ANTHONY J. SCHAUER,TSCHAUER@STAREXHIBITS.COM,7635614655,,,,BROOKLYN PARK,HENNEPIN,0,0,,,,,STAR EXHIBITS and ENVIRONMENTS,,BROOKLYN PARK,,STAR EXHIBITS and ENVIRONMENTS,,MN,6920 93RD AVE N,55445,,,,,,,,,,,,,,,5,5,,MN,27053,27053,6920 93RD AVE N,55445STRXH69293,55445,55445
769,1264,,0-100000,,C,0,0,MARC TELLEVIK,,7634247959,,,,BROOKLYN PARK,HENNEPIN,0,0,450659,450659,932307,932307,TECHNICAL RESIN PACKAGING,,BROOKLYN PARK,,TECHNICAL RESIN PACKAGING,,MN,8901 WYOMING AVE N,55445,,,,,,,,,,,,,,,5,5,,MN,27053,27053,8901 WYOMING AVE N,55445TCHNC8901W,55445,55445
770,1264,,0-100000,,C,0,0,VALERIE MILLER,VMILLER@BANENG.COM,7635197070,,,,PLYMOUTH,HENNEPIN,0,0,450059,450059,932847,932847,BANNER ENGINEERING CORP,,PLYMOUTH,,BANNER ENGINEERING CORP,,MN,9714 10TH AVE N,55441,6199400,BANNER ENGINEERING CORP,,,,,,,,,,,,,5,5,BANNER ENGINEERING CORP,MN,27053,27053,15755 32ND AVE N,55447BNNRN15755,55447,55447
771,1264,,0-100000,,C,0,0,TERRY LUTTS,,7635599515,,,,PLYMOUTH,HENNEPIN,0,0,450054,450054,932945,932945,CIRCUIT SCIENCE INC,,PLYMOUTH,,CIRCUIT SCIENCE INC,,MN,15831 HWY 55,55447,,,600,600,UN,UN,1,45.015,45.015,93.495833,93.495833,1010,1010,U,5,5,,MN,27053,27053,15831 HWY 55,55447CRCTS15831,55447,55447
772,1264,,0-100000,,C,0,0,JON LEDIN,JONLEDIN@AACRON.COM,7635599141,,,,PLYMOUTH,HENNEPIN,0,0,450032,450032,932729,932729,AACRON INC,,MINNEAPOLIS,,AACRON INC,,MN,PO BOX 47190,55447,6249528,CROWN EXTRUSIONS,150,150,UN,UN,1,45.009722,45.009722,93.458333,93.458333,1010,1010,U,5,5,CROWN EXTRUSIONS,MN,27053,27053,2705 CHESHIRE LN,55447CRNNC2705C,55447,55447
773,1264,,0-100000,,C,0,0,KEN HANSON,,6125531632,,,,MINNEAPOLIS,HENNEPIN,0,0,450030,450030,932758,932758,NEVERS INDUSTRIES INC,,MINNEAPOLIS,,NEVERS INDUSTRIES INC,,MN,14125 21ST AVE N,55447,,,99999,99999,UN,UN,U,45.008333,45.008333,93.466111,93.466111,0,0,U,5,5,,MN,27053,27053,14125 21ST AVE N,55447NVRSN14125,55447,55447
774,1264,,0-100000,,C,0,0,T. MICHAEL FROMMES,,7636946307,,,,PLYMOUTH,HENNEPIN,0,0,450046,450046,932805,932805,PRECISION DIVERSIFIED INDUSTRIES LLC,,PLYMOUTH,,PRECISION DIVERSIFIED INDUSTRIES LLC,,MN,14755 27TH AVE N,55447,,,150,150,UN,UN,1,45.008611,45.008611,93.466111,93.466111,1010,1010,U,5,5,,MN,27053,27053,14755 27TH AVE N,55447PRCSN14755,55447,55447
775,1264,,0-100000,,C,0,0,DIANNE GIBBS,,6124497261,,,,MINNEAPOLIS,HENNEPIN,0,0,450014,450014,932767,932767,UPSHER-SMITH LABS INC,,MINNEAPOLIS,,UPSHER-SMITH LABS INC,,MN,14905 23RD AVE N,55447,,,150,150,A1,PG,1,45.0042,45.0042,93.4697,93.4697,1000,1000,J,5,5,,MN,27053,27053,14905 23RD AVE N,55447PSHRS14905,55447,55447
776,1264,,0-100000,,C,0,0,DEAN H. METZ,,7048785868,,,,PLYMOUTH,HENNEPIN,1,1,450500,450500,933000,933000,DANA CORP SPICER OFF-HIGHWAY PRODS DIV,,PLYMOUTH,,DANA CORP SPICER OFF-HIGHWAY PRODS DIV,,MN,15905 HWY 55,55447,5040555,DANA CORP,,,,,,,,,,,,,5,5,,MN,27053,27053,15905 HWY 55,55447SPCRC15905,55447,55447
777,1264,,0-100000,,C,0,0,JOHN LUNDSFORD,,7635596228,,,,PLYMOUTH,HENNEPIN,1,1,450500,450500,933000,933000,DANA CORP SPICER OFF-HIGHWAY AXLE DIV,,PLYMOUTH,,DANA CORP SPICER OFF-HIGHWAY AXLE DIV,,MN,15905 HWY 55,55447,5040555,DANA CORP,,,,,,,,,,,,,5,5,,MN,27053,27053,15905 HWY 55,55447SPCRF15905,55447,55447
778,1264,,0-100000,,C,0,0,EMILY FREIHAMMER,EFREIHAMMER@DANFOSS.COM,7636942190,,,,PLYMOUTH,HENNEPIN,0,0,450107,450107,932731,932731,DANFOSS POWER SOLUTIONS (US) CO,,PLYMOUTH,,DANFOSS POWER SOLUTIONS (US) CO,,MN,3500 ANNAPOLIS LN N,55447,,,,,,,,,,,,,,,5,5,DANFOSS POWER SOLUTIONS (US) CO,MN,27053,27053,3500 ANNAPOLIS LN N,55447SRDNF35ANN,55447,55447
779,1264,,0-100000,,C,0,0,,,,,,,PLYMOUTH,HENNEPIN,0,0,445955,445955,932736,932736,WAGNER SPRAY TECH CORP,,PLYMOUTH,,WAGNER SPRAY TECH CORP,,MN,1770 FERNBROOK LN,55447,884666827,WAGNER HOLDINGS,,,,,,,,,,,,,5,5,,MN,27053,27053,1770 FERNBROOK LN,55447WGNRS177FE,55447,55447
780,1264,,0-100000,,C,0,0,TODD NIBBE,,6125531617,,,,PLYMOUTH,HENNEPIN,0,0,450059,450059,932805,932805,WATT/PETERSON INC,,PLYMOUTH,,WATT/PETERSON INC,,MN,15020 27TH AVE N,55447,,,150,150,UN,UN,1,45.016389,45.016389,93.468056,93.468056,1010,1010,U,5,5,,MN,27053,27053,15020 27TH AVE N,55447WTTPT15020,55447,55447
781,1264,,0-100000,,C,0,0,WILL BARTLEY,WILL@BTW-INC.COM,7632782262,,,,COON RAPIDS,ANOKA,0,0,451049,451049,931824,931824,BTW INC,,COON RAPIDS,,BTW INC,,MN,11551 EAGLE ST NW SUITE 3,55448,,,,,,,,,,,,,,,5,5,,MN,27003,27003,11551 EAGLE ST NW SUITE 3,55448BTWNC11551,55448,55448
782,1264,,0-100000,,C,0,0,LORRI SCHROCK,SCHROCKLORRI@JOHNDEERE.COM,3097657470,,,,COON RAPIDS,ANOKA,0,0,451046,451046,931803,931803,JOHN DEERE CYLINDE DIV MINNEAPOLIS,,COON RAPIDS,,JOHN DEERE CYLINDE DIV MINNEAPOLIS,,MN,1301 115TH AVE NW,55448,5267471,DEERE and CO,,,,,,,,,,,,,5,5,,MN,27003,27003,1301 115TH AVE NW,55448JHNDR13111,55448,55448
783,1264,,0-100000,,C,0,0,JAN KERN,,7637832086,,,,BLAINE,ANOKA,0,0,450820,450820,931355,931355,CYLINDER CITY INC,,BLAINE,,CYLINDER CITY INC,,MN,PO BOX 49220,55449-0220,4168597,COMMERCIAL INTERTECH CORP,,,,,,,,,,,,,5,5,,MN,27003,27003,1532 93RD LN NE,55449CYLND15329,554490220,554490220
784,1264,,0-100000,,C,0,0,JIM SHERMAN,JIM.SHERMAN@PLASTIDIP.COM,7637956111,,,,BLAINE,ANOKA,0,0,450942,450942,931009,931009,PLASTI DIP INTERNATIONAL,,BLAINE,,PLASTI DIP INTERNATIONAL,,MN,3920 PHEASANT RIDGE DR,55449,,,,,,,,,,,,,,,5,5,,MN,27003,27003,3920 PHEASANT RIDGE DR,55449PLSTD3920P,55449,55449
785,1264,,0-100000,,C,0,0,WILLIAM GOODING,,9207513607,,,,BLAINE,ANOKA,0,0,450938,450938,931405,931405,PLEXUS CORP BMN,,NEENAH,,PLEXUS CORP. SAFETY ENVRIONMENTAL DEPT. SCOTT RUEN,,WI,2240 HARRISON ST. P.O. BOX 529,54956,98544398,PLEXUS CORP,,,,,,,,,,,,,5,5,,MN,27003,27003,1700 93RD LN NE,55449PLXSC17009,55449,55449
786,1264,,0-100000,,C,0,0,RICK TAYLOR,RTAYLOR@PARKER.COM,2168962902,,,,BLAINE,ANOKA,0,0,450820,450820,931355,931355,PARKER HANNIFIN CORP MOBILE CYLINDER DIV,,BLAINE,,PARKER HANNIFIN CORP MOBILE CYLINDER DIV,,MN,1460-1532 93RD LN NE,55449,4175550,PARKER HANNIFIN CORP,,,,,,,,,,,,,5,5,PARKER HANNIFIN CORP,MN,27003,27003,1460-1532 93RD LN NE,55449PRKRM14609,55449,55449
787,1264,,0-100000,,C,0,0,CURT SALO,CURT@ARROWCRYOGENICS.COM,7637803367,,,,BLAINE,ANOKA,0,0,450828,450828,931356,931356,ARROW CRYOGENICS,,BLAINE,,ARROW CRYOGENICS,,MN,1671 93RD LN NE,55449,,,,,,,,,,,,,,,5,5,,MN,27003,27003,1671 93RD LN NE,55449RRWCR16719,55449,55449
